split,side,formation_window,horizon,model,r2,mae,rank_correlation,directional_accuracy,coefficient_last_feature,last_feature,train_count,eval_count,m0_r2,incremental_r2_vs_m0
validation,sell,2,1,M2_market_cancel,0.04885559587634347,0.4663802167025156,0.2503723902989738,0.2951805834233678,0.01118683521109374,cancellation_2s,563083,259160,0.04859774786160609,0.00025784801473738295
test,sell,2,1,M2_market_cancel,0.021094748230984672,0.6494110775037576,0.2287208204401095,0.3177680854841109,0.01118683521109374,cancellation_2s,563083,208413,0.020873134542203853,0.00022161368878081955
validation,sell,2,1,M3_market_cancel_replenish,0.05159318120363854,0.4667223543007565,0.2543524680120783,0.2958249729896589,0.0665228522312291,replenishment_2s,563083,259160,0.04859774786160609,0.0029954333420324497
test,sell,2,1,M3_market_cancel_replenish,0.02068909674250219,0.6489288360827449,0.23012692755953898,0.3173794341043985,0.0665228522312291,replenishment_2s,563083,208413,0.020873134542203853,-0.000184037799701664
validation,sell,2,1,M4_full_proxy,0.05048766039357022,0.46622708808960994,0.25495055404568456,0.29661984874208985,-0.030440856080305966,p3_depth_norm_2s,563083,259160,0.04859774786160609,0.001889912531964133
test,sell,2,1,M4_full_proxy,0.020311154432583245,0.6494264040181523,0.23109365426308842,0.31805597539500896,-0.030440856080305966,p3_depth_norm_2s,563083,208413,0.020873134542203853,-0.0005619801096206078
validation,sell,2,5,M0_controls,0.042211636292745935,1.4306460183806764,0.2630630972446902,0.46547119125548075,-0.049754101048209924,recent_volatility_2s,562927,259088,0.042211636292745935,0.0
test,sell,2,5,M0_controls,0.0192245740252186,1.9835697414575233,0.22772109095665236,0.46009416711062473,-0.049754101048209924,recent_volatility_2s,562927,208353,0.0192245740252186,0.0
validation,sell,2,5,M1_market,0.042538690418415626,1.430639208430179,0.2635218554357807,0.465324522942012,-0.05729212088758608,market_pressure_2s,562927,259088,0.042211636292745935,0.00032705412566969017
test,sell,2,5,M1_market,0.01950740360207759,1.9829908608571876,0.22816967045917566,0.4605933199905929,-0.05729212088758608,market_pressure_2s,562927,208353,0.0192245740252186,0.00028282957685898946
validation,sell,2,5,M2_market_cancel,0.04283144828239849,1.4306084175850142,0.26480802231583583,0.4655097881800778,0.04467257444347034,cancellation_2s,562927,259088,0.042211636292745935,0.0006198119896525522
test,sell,2,5,M2_market_cancel,0.019685448033649244,1.9818420127923746,0.22995062328961782,0.46134684885746785,0.04467257444347034,cancellation_2s,562927,208353,0.0192245740252186,0.0004608740084306451
validation,sell,2,5,M3_market_cancel_replenish,0.043543616193273404,1.430036520134971,0.2658167586675326,0.4664013771382696,0.08225210366039162,replenishment_2s,562927,259088,0.042211636292745935,0.001331979900527469
test,sell,2,5,M3_market_cancel_replenish,0.01977697267439027,1.9810704776405543,0.22988885420379945,0.46143324070207775,0.08225210366039162,replenishment_2s,562927,208353,0.0192245740252186,0.0005523986491716704
validation,sell,2,5,M4_full_proxy,0.04297042023371844,1.430499715554268,0.26487329806158066,0.46650558883468163,-0.05499676019785073,p3_depth_norm_2s,562927,259088,0.042211636292745935,0.0007587839409725072
test,sell,2,5,M4_full_proxy,0.019160174911495464,1.9833261608382229,0.22804192420889466,0.46076130413288985,-0.05499676019785073,p3_depth_norm_2s,562927,208353,0.0192245740252186,-6.439911372313478e-05
validation,sell,2,10,M0_controls,0.03498525437184119,2.25145880891476,0.2340047211473184,0.5284828454273778,-0.06317376555611195,recent_volatility_2s,562732,258998,0.03498525437184119,0.0
test,sell,2,10,M0_controls,0.016443344603401577,3.1245406728364147,0.21015212864761754,0.5219226226485755,-0.06317376555611195,recent_volatility_2s,562732,208278,0.016443344603401577,0.0
validation,sell,2,10,M1_market,0.03540254816772548,2.2515956868823674,0.23461527994823497,0.5284442350906184,-0.11581355064566815,market_pressure_2s,562732,258998,0.03498525437184119,0.00041729379588428817
test,sell,2,10,M1_market,0.01688772187074905,3.123760720113196,0.21089974979793283,0.5229164866188459,-0.11581355064566815,market_pressure_2s,562732,208278,0.016443344603401577,0.0004443772673474733
validation,sell,2,10,M2_market_cancel,0.03585473388021121,2.2510171072876677,0.2364203027519587,0.5286450088417671,0.08307447144048709,cancellation_2s,562732,258998,0.03498525437184119,0.0008694795083700191
test,sell,2,10,M2_market_cancel,0.017018306976938957,3.121766984500475,0.21344075778553795,0.5236030689751198,0.08307447144048709,cancellation_2s,562732,208278,0.016443344603401577,0.0005749623735373799
validation,sell,2,10,M3_market_cancel_replenish,0.03653380314238619,2.2499650368994732,0.23717304498340344,0.5299616213252611,0.08981915499585262,replenishment_2s,562732,258998,0.03498525437184119,0.0015485487705449996
test,sell,2,10,M3_market_cancel_replenish,0.017164131372775837,3.1210894465081656,0.21343655919083868,0.5244432921383919,0.08981915499585262,replenishment_2s,562732,208278,0.016443344603401577,0.0007207867693742598
validation,sell,2,10,M4_full_proxy,0.03576051549962289,2.2508231063935566,0.2355524142086257,0.530031119931428,-0.07568507889934263,p3_depth_norm_2s,562732,258998,0.03498525437184119,0.0007752611277817012
test,sell,2,10,M4_full_proxy,0.01639941203914186,3.124536019372698,0.21023633690222365,0.5233005886363418,-0.07568507889934263,p3_depth_norm_2s,562732,208278,0.016443344603401577,-4.393256425971881e-05
validation,sell,2,30,M0_controls,0.014655588199433023,4.397530769687484,0.13747942913448113,0.5441041146312606,-0.06205894831165267,recent_volatility_2s,561952,258638,0.014655588199433023,0.0
test,sell,2,30,M0_controls,0.008179783683369801,6.244062847974522,0.13142052529880488,0.5419178951619883,-0.06205894831165267,recent_volatility_2s,561952,207978,0.008179783683369801,0.0
validation,sell,2,30,M1_market,0.014683189808597064,4.398913848696026,0.13796535251354303,0.5437329394752511,-0.2625612162816909,market_pressure_2s,561952,258638,0.014655588199433023,2.7601609164040752e-05
test,sell,2,30,M1_market,0.00877697339784389,6.242767864645589,0.13344855160310595,0.5429131927415399,-0.2625612162816909,market_pressure_2s,561952,207978,0.008179783683369801,0.000597189714474089
validation,sell,2,30,M2_market_cancel,0.015188147688175446,4.39732514265724,0.13970432269393063,0.5438180004485033,0.16412759261346513,cancellation_2s,561952,258638,0.014655588199433023,0.0005325594887424234
test,sell,2,30,M2_market_cancel,0.00845979418378584,6.239186221373283,0.1361298758133246,0.5445191318312513,0.16412759261346513,cancellation_2s,561952,207978,0.008179783683369801,0.00028001050041603914
validation,sell,2,30,M3_market_cancel_replenish,0.015388733322492354,4.396917680920842,0.1399197409559036,0.5439494583162567,0.06711589226736626,replenishment_2s,561952,258638,0.014655588199433023,0.0007331451230593311
test,sell,2,30,M3_market_cancel_replenish,0.008417048164901964,6.2390776893780036,0.1357735439139509,0.5446393368529364,0.06711589226736626,replenishment_2s,561952,207978,0.008179783683369801,0.00023726448153216229
validation,sell,2,30,M4_full_proxy,0.014967138481845055,4.397250619715121,0.13824522732038622,0.5442935686171405,-0.09643700289181861,p3_depth_norm_2s,561952,258638,0.014655588199433023,0.000311550282412032
test,sell,2,30,M4_full_proxy,0.007914639058790418,6.24491009407981,0.13020416271759108,0.5421054149958169,-0.09643700289181861,p3_depth_norm_2s,561952,207978,0.008179783683369801,-0.00026514462457938315
validation,sell,2,60,M0_controls,0.007776505448414128,6.485812514534253,0.09603284040725443,0.5336306364249239,-0.08376529777487264,recent_volatility_2s,560782,258098,0.007776505448414128,0.0
test,sell,2,60,M0_controls,0.0026010805629606004,9.38353608509594,0.08659669786514104,0.5303621679966077,-0.08376529777487264,recent_volatility_2s,560782,207528,0.0026010805629606004,0.0
validation,sell,2,60,M1_market,0.007892818187894668,6.484426270005666,0.0978035637738394,0.5329758463839317,-0.35651847373788775,market_pressure_2s,560782,258098,0.007776505448414128,0.00011631273948053966
test,sell,2,60,M1_market,0.0031790640413477123,9.381760252105037,0.08948880430278264,0.5311090551636406,-0.35651847373788775,market_pressure_2s,560782,207528,0.0026010805629606004,0.0005779834783871118
validation,sell,2,60,M2_market_cancel,0.008596764499752108,6.482330581811301,0.10030825322730204,0.53360738944122,0.19244687092871365,cancellation_2s,560782,258098,0.007776505448414128,0.0008202590513379793
test,sell,2,60,M2_market_cancel,0.002964684661636019,9.378733262674787,0.09250737601022391,0.5319282217339347,0.19244687092871365,cancellation_2s,560782,207528,0.0026010805629606004,0.00036360409867541854
validation,sell,2,60,M3_market_cancel_replenish,0.00878991941301821,6.4818445583453235,0.10100883345322353,0.5334601585444289,0.09930516384993729,replenishment_2s,560782,258098,0.007776505448414128,0.0010134139646040818
test,sell,2,60,M3_market_cancel_replenish,0.0029323291032427035,9.378571552913666,0.09264950263082856,0.5319667707490073,0.09930516384993729,replenishment_2s,560782,207528,0.0026010805629606004,0.00033124854028210304
validation,sell,2,60,M4_full_proxy,0.008017902804885901,6.485110314648117,0.09708103652403492,0.5338088632999868,-0.10734030369893516,p3_depth_norm_2s,560782,258098,0.007776505448414128,0.00024139735647177307
test,sell,2,60,M4_full_proxy,0.0023607597479253783,9.384321347769053,0.0857727119515446,0.5308054816699433,-0.10734030369893516,p3_depth_norm_2s,560782,207528,0.0026010805629606004,-0.00024032081503522207
validation,sell,2,300,M0_controls,-0.002820393894530815,14.980678153470377,0.028168751499438233,0.5068800290017259,-0.17913042497139195,recent_volatility_2s,551422,253778,-0.002820393894530815,0.0
test,sell,2,300,M0_controls,0.00010985420004383517,21.32556133040514,0.028745283654593563,0.5066788278215841,-0.17913042497139195,recent_volatility_2s,551422,203928,0.00010985420004383517,0.0
validation,sell,2,300,M1_market,-0.00388646821272709,14.987597309860938,0.02846024698902792,0.5059658441630086,-0.7953773349634995,market_pressure_2s,551422,253778,-0.002820393894530815,-0.001066074318196275
test,sell,2,300,M1_market,0.00015851464083282973,21.33080712130098,0.029922879133781617,0.5047124475305009,-0.7953773349634995,market_pressure_2s,551422,203928,0.00010985420004383517,4.866044078899456e-05
validation,sell,2,300,M2_market_cancel,-0.0036939413238055163,14.984956741629313,0.03059791022773529,0.5072543719313731,0.2071493320450317,cancellation_2s,551422,253778,-0.002820393894530815,-0.0008735474292747014
test,sell,2,300,M2_market_cancel,0.0001570646963956479,21.331444206378126,0.03134806962075813,0.5057373190537837,0.2071493320450317,cancellation_2s,551422,203928,0.00010985420004383517,4.7210496351812736e-05
validation,sell,2,300,M3_market_cancel_replenish,-0.003652038504148525,14.98443056620354,0.031007305860122146,0.5068485053865978,0.22611689453273925,replenishment_2s,551422,253778,-0.002820393894530815,-0.0008316446096177099
test,sell,2,300,M3_market_cancel_replenish,0.00041371217281549466,21.330988173365903,0.030868596652538504,0.5052616609783845,0.22611689453273925,replenishment_2s,551422,203928,0.00010985420004383517,0.0003038579727716595
validation,sell,2,300,M4_full_proxy,-0.0027646414215376502,14.979844456171108,0.028380383907410125,0.5068051604157965,-0.09932319861508379,p3_depth_norm_2s,551422,253778,-0.002820393894530815,5.575247299316466e-05
test,sell,2,300,M4_full_proxy,0.00027015804711416624,21.325377225482164,0.02768232166122741,0.5064581617041308,-0.09932319861508379,p3_depth_norm_2s,551422,203928,0.00010985420004383517,0.00016030384707033107
validation,sell,5,1,M0_controls,0.05008279001569271,0.46680196587447803,0.2531932108138033,0.29557030405926843,-0.012590270966799114,recent_volatility_5s,563083,259160,0.05008279001569271,0.0
test,sell,5,1,M0_controls,0.02168377114362552,0.6506059613592502,0.23069301621857477,0.3181039570468253,-0.012590270966799114,recent_volatility_5s,563083,208413,0.02168377114362552,0.0
validation,sell,5,1,M1_market,0.05012603669386917,0.4667374819908612,0.2533127834837418,0.29565133508257446,-0.009174127484912455,market_pressure_5s,563083,259160,0.05008279001569271,4.324667817645622e-05
test,sell,5,1,M1_market,0.021724360012521426,0.6504370211321832,0.23075553969679125,0.31820471851563964,-0.009174127484912455,market_pressure_5s,563083,208413,0.02168377114362552,4.058886889590774e-05
validation,sell,5,1,M2_market_cancel,0.050129074316945244,0.4668429401518742,0.2534049801907765,0.29547769717549005,0.005188175947457954,cancellation_5s,563083,259160,0.05008279001569271,4.628430125253047e-05
test,sell,5,1,M2_market_cancel,0.021784772120925555,0.6503286849102597,0.23083476337903966,0.3181615350290049,0.005188175947457954,cancellation_5s,563083,208413,0.02168377114362552,0.00010100097730003643
validation,sell,5,1,M3_market_cancel_replenish,0.0504059210474177,0.466946278970511,0.25380418807005123,0.29578252816792716,0.02181782338249977,replenishment_5s,563083,259160,0.05008279001569271,0.000323131031724988
test,sell,5,1,M3_market_cancel_replenish,0.021507469578922134,0.6503295699294483,0.22972604450116388,0.31757136071166386,0.02181782338249977,replenishment_5s,563083,208413,0.02168377114362552,-0.00017630156470338498
validation,sell,5,1,M4_full_proxy,0.05076225307420723,0.4668707857795987,0.25449818225034304,0.2962378453465041,-0.020229149684389307,p3_depth_norm_5s,563083,259160,0.05008279001569271,0.0006794630585145178
test,sell,5,1,M4_full_proxy,0.021114072206327106,0.6506432706707362,0.22942102536284895,0.31724028731413106,-0.020229149684389307,p3_depth_norm_5s,563083,208413,0.02168377114362552,-0.0005696989372984129
validation,sell,5,5,M0_controls,0.04290520353539029,1.4308957673255085,0.26384206102493213,0.4654827703328599,-0.04626404507688502,recent_volatility_5s,562927,259088,0.04290520353539029,0.0
test,sell,5,5,M0_controls,0.019314238251182392,1.9847193961979912,0.22637672385913082,0.45934063824374977,-0.04626404507688502,recent_volatility_5s,562927,208353,0.019314238251182392,0.0
validation,sell,5,5,M1_market,0.04322789283178763,1.4308041826524835,0.26463431870669524,0.4652897857098746,-0.06110914778193293,market_pressure_5s,562927,259088,0.04290520353539029,0.00032268929639733823
test,sell,5,5,M1_market,0.019599176466832513,1.9839174491023464,0.22715011444538352,0.4598253924829496,-0.06110914778193293,market_pressure_5s,562927,208353,0.019314238251182392,0.00028493821565012123
validation,sell,5,5,M2_market_cancel,0.04352711153650679,1.4306759983494461,0.2659656579684979,0.4658417217316124,0.0416772404760962,cancellation_5s,562927,259088,0.04290520353539029,0.0006219080011165001
test,sell,5,5,M2_market_cancel,0.01976395138992737,1.9827561459924836,0.22895929908820986,0.4608524955244225,0.0416772404760962,cancellation_5s,562927,208353,0.019314238251182392,0.0004497131387449782
validation,sell,5,5,M3_market_cancel_replenish,0.04372606412285451,1.4304619255132671,0.2662642944215258,0.46610032112641264,0.03386356646199555,replenishment_5s,562927,259088,0.04290520353539029,0.0008208605874642227
test,sell,5,5,M3_market_cancel_replenish,0.01974998085004953,1.9825953924899562,0.22859169155428866,0.46122686018439857,0.03386356646199555,replenishment_5s,562927,208353,0.019314238251182392,0.0004357425988671393
validation,sell,5,5,M4_full_proxy,0.043478893884592806,1.4306020964041786,0.2652610554781811,0.4659729512752424,-0.05226368517531756,p3_depth_norm_5s,562927,259088,0.04290520353539029,0.0005736903492025158
test,sell,5,5,M4_full_proxy,0.019041028887390343,1.9849011489115957,0.2252171635963538,0.4597102033568031,-0.05226368517531756,p3_depth_norm_5s,562927,208353,0.019314238251182392,-0.0002732093637920485
validation,sell,5,10,M0_controls,0.035355678671227686,2.251466756106849,0.23482729200564884,0.5287917281214527,-0.05442519471000307,recent_volatility_5s,562732,258998,0.035355678671227686,0.0
test,sell,5,10,M0_controls,0.01661112853048341,3.1252949879437444,0.20994593654898114,0.5221434813086355,-0.05442519471000307,recent_volatility_5s,562732,208278,0.01661112853048341,0.0
validation,sell,5,10,M1_market,0.035769797989636865,2.2517437077892253,0.23528140627075095,0.5285253167978131,-0.1341774253620338,market_pressure_5s,562732,258998,0.035355678671227686,0.0004141193184091785
test,sell,5,10,M1_market,0.017117182207264103,3.124128924021761,0.2111009371067314,0.52312294145325,-0.1341774253620338,market_pressure_5s,562732,208278,0.01661112853048341,0.0005060536767806934
validation,sell,5,10,M2_market_cancel,0.036205797406190565,2.2509604055493884,0.23709159070605904,0.529490575216797,0.08187889601526936,cancellation_5s,562732,258998,0.035355678671227686,0.0008501187349628792
test,sell,5,10,M2_market_cancel,0.017275004020775087,3.121659296568108,0.21371638642161533,0.5241744207261448,0.08187889601526936,cancellation_5s,562732,208278,0.01661112853048341,0.0006638754902916766
validation,sell,5,10,M3_market_cancel_replenish,0.03645324031029007,2.2505265251812037,0.23735286380620838,0.5294674090147414,0.03764157766592754,replenishment_5s,562732,258998,0.035355678671227686,0.0010975616390623832
test,sell,5,10,M3_market_cancel_replenish,0.017321625227058934,3.1214568961150633,0.21350106188823975,0.5244240870375172,0.03764157766592754,replenishment_5s,562732,208278,0.01661112853048341,0.0007104966965755244
validation,sell,5,10,M4_full_proxy,0.03612492935997391,2.2507427663042403,0.23618600678019244,0.529374744206519,-0.0766104186251477,p3_depth_norm_5s,562732,258998,0.035355678671227686,0.0007692506887462258
test,sell,5,10,M4_full_proxy,0.016410236205881334,3.12558282671203,0.2089678332913339,0.5223835450695705,-0.0766104186251477,p3_depth_norm_5s,562732,208278,0.01661112853048341,-0.0002008923246020755
validation,sell,5,30,M0_controls,0.014663967303863878,4.3975861663742934,0.13776207115501343,0.5437097410280005,-0.05686104410865957,recent_volatility_5s,561952,258638,0.014663967303863878,0.0
test,sell,5,30,M0_controls,0.00813566784040276,6.244631765490605,0.1307838999109028,0.5418890459567839,-0.05686104410865957,recent_volatility_5s,561952,207978,0.00813566784040276,0.0
validation,sell,5,30,M1_market,0.014742704589962519,4.398929573355892,0.13820923789610678,0.5429905891632321,-0.2963415867777708,market_pressure_5s,561952,258638,0.014663967303863878,7.873728609864017e-05
test,sell,5,30,M1_market,0.008971806151549133,6.24286303617506,0.1332732619526731,0.5430670551692968,-0.2963415867777708,market_pressure_5s,561952,207978,0.00813566784040276,0.0008361383111463727
validation,sell,5,30,M2_market_cancel,0.015352183922988205,4.396891815299284,0.1401886453330615,0.5440499849210093,0.17582454777073725,cancellation_5s,561952,258638,0.014663967303863878,0.0006882166191243266
test,sell,5,30,M2_market_cancel,0.008631378799122347,6.2382927241916,0.136026476601691,0.5447739664772235,0.17582454777073725,cancellation_5s,561952,207978,0.00813566784040276,0.0004957109587195863
validation,sell,5,30,M3_market_cancel_replenish,0.015391772810952054,4.3968013637569054,0.1402352515201042,0.544309034248641,0.014805519270425902,replenishment_5s,561952,258638,0.014663967303863878,0.000727805507088175
test,sell,5,30,M3_market_cancel_replenish,0.0086124180393774,6.238291011540502,0.13589729978542014,0.5446922270624778,0.014805519270425902,replenishment_5s,561952,207978,0.00813566784040276,0.0004767501989746403
validation,sell,5,30,M4_full_proxy,0.014982687825831675,4.397141355461163,0.13862993056985606,0.544158244341512,-0.11454453477223968,p3_depth_norm_5s,561952,258638,0.014663967303863878,0.0003187205219677969
test,sell,5,30,M4_full_proxy,0.0075670310777056216,6.246213298373743,0.12824927705188166,0.5421534970044909,-0.11454453477223968,p3_depth_norm_5s,561952,207978,0.00813566784040276,-0.0005686367626971389
validation,sell,5,60,M0_controls,0.007747863598065008,6.48588459120211,0.09666649102379822,0.5335647699710963,-0.08373806541490557,recent_volatility_5s,560782,258098,0.007747863598065008,0.0
test,sell,5,60,M0_controls,0.0023937692780311437,9.383905285296338,0.08624199959616552,0.5304778150418257,-0.08373806541490557,recent_volatility_5s,560782,207528,0.0023937692780311437,0.0
validation,sell,5,60,M1_market,0.00787218376105081,6.483605225808086,0.09850213535512531,0.5326038946446698,-0.4172053964159091,market_pressure_5s,560782,258098,0.007747863598065008,0.00012432016298580262
test,sell,5,60,M1_market,0.0032237044583818264,9.381703717138453,0.08947920240319947,0.5311283296711768,-0.4172053964159091,market_pressure_5s,560782,207528,0.0023937692780311437,0.0008299351803506827
validation,sell,5,60,M2_market_cancel,0.008767907021262067,6.480982733917783,0.10158427890435318,0.53360738944122,0.2088374234585052,cancellation_5s,560782,258098,0.007747863598065008,0.001020043423197059
test,sell,5,60,M2_market_cancel,0.0029459171988235333,9.378097150184901,0.09298059559893321,0.532231795227632,0.2088374234585052,cancellation_5s,560782,207528,0.0023937692780311437,0.0005521479207923896
validation,sell,5,60,M3_market_cancel_replenish,0.008885988904237752,6.480684242114868,0.10200816451971693,0.5334446605552929,0.06318048268938138,replenishment_5s,560782,258098,0.007747863598065008,0.0011381253061727437
test,sell,5,60,M3_market_cancel_replenish,0.0028968106090750956,9.378065354706202,0.09290707449744066,0.5321450599437184,0.06318048268938138,replenishment_5s,560782,207528,0.0023937692780311437,0.0005030413310439519
validation,sell,5,60,M4_full_proxy,0.008062900503244208,6.484781467521497,0.09810383508861964,0.5332083162209703,-0.13585761825086973,p3_depth_norm_5s,560782,258098,0.007747863598065008,0.00031503690517920013
test,sell,5,60,M4_full_proxy,0.0018717796262133213,9.38542635691185,0.08431186644651796,0.531017501252843,-0.13585761825086973,p3_depth_norm_5s,560782,207528,0.0023937692780311437,-0.0005219896518178224
validation,sell,5,300,M0_controls,-0.0028943270342480787,14.981009736177572,0.028738798093235474,0.5061707476613418,-0.21212828042196655,recent_volatility_5s,551422,253778,-0.0028943270342480787,0.0
test,sell,5,300,M0_controls,0.0002417668192545852,21.324029006812257,0.029996518118861427,0.506811227492056,-0.21212828042196655,recent_volatility_5s,551422,203928,0.0002417668192545852,0.0
validation,sell,5,300,M1_market,-0.004380220118186395,14.989524647863046,0.029021951550553215,0.5056072630409255,-0.9628724498745498,market_pressure_5s,551422,253778,-0.0028943270342480787,-0.0014858930839383167
test,sell,5,300,M1_market,0.0002175801848919301,21.33164714770824,0.03061921571404787,0.5054627123298419,-0.9628724498745498,market_pressure_5s,551422,203928,0.0002417668192545852,-2.4186634362655113e-05
validation,sell,5,300,M2_market_cancel,-0.004137474991187107,14.986448414793578,0.03142982921339624,0.5067854581563414,0.22957033738297725,cancellation_5s,551422,253778,-0.0028943270342480787,-0.001243147956939028
test,sell,5,300,M2_market_cancel,0.0002628093843914936,21.33266985924636,0.03191913114003793,0.5054921344788357,0.22957033738297725,cancellation_5s,551422,203928,0.0002417668192545852,2.1042565136908387e-05
validation,sell,5,300,M3_market_cancel_replenish,-0.004133433119852814,14.986239332058664,0.03144696216940627,0.5063480679964378,0.27238835175056536,replenishment_5s,551422,253778,-0.0028943270342480787,-0.0012391060856047353
test,sell,5,300,M3_market_cancel_replenish,0.000630465847519246,21.331986930669675,0.030984503360556484,0.5057226079792868,0.27238835175056536,replenishment_5s,551422,203928,0.0002417668192545852,0.00038869902826466074
validation,sell,5,300,M4_full_proxy,-0.0028263313418195324,14.979752265360014,0.02890112189170835,0.5064938647164057,-0.14109522682463976,p3_depth_norm_5s,551422,253778,-0.0028943270342480787,6.79956924285463e-05
test,sell,5,300,M4_full_proxy,0.0005321121574619614,21.32376654529024,0.02803467783461607,0.5060217331607234,-0.14109522682463976,p3_depth_norm_5s,551422,203928,0.0002417668192545852,0.0002903453382073762
validation,sell,10,1,M0_controls,0.05094111647716726,0.4672921377074509,0.2543711454441884,0.2959021453928075,-0.011225292992529595,recent_volatility_10s,563083,259160,0.05094111647716726,0.0
test,sell,10,1,M0_controls,0.021788056542188294,0.6509500855923356,0.23113529026733798,0.31825270016745594,-0.011225292992529595,recent_volatility_10s,563083,208413,0.021788056542188294,0.0
validation,sell,10,1,M1_market,0.050933358796801276,0.4671913236498213,0.2545207175260967,0.2958635591912332,-0.008551120045938193,market_pressure_10s,563083,259160,0.05094111647716726,-7.7576803659829e-06
test,sell,10,1,M1_market,0.021830801401169442,0.6507362274448616,0.2313842055852492,0.31835346163627026,-0.008551120045938193,market_pressure_10s,563083,208413,0.021788056542188294,4.274485898114744e-05
validation,sell,10,1,M2_market_cancel,0.05091993925294902,0.4672300697357239,0.25461323985871154,0.29581725574934403,0.0027871308326423826,cancellation_10s,563083,259160,0.05094111647716726,-2.1177224218238422e-05
test,sell,10,1,M2_market_cancel,0.021855420961111593,0.6506713248667645,0.2314072248305686,0.31834866347108864,0.0027871308326423826,cancellation_10s,563083,208413,0.021788056542188294,6.736441892329914e-05
validation,sell,10,1,M3_market_cancel_replenish,0.05090607910026956,0.46721965997021003,0.2545689695482232,0.2959137212532798,-0.0032029935887480997,replenishment_10s,563083,259160,0.05094111647716726,-3.503737689769526e-05
test,sell,10,1,M3_market_cancel_replenish,0.02190436226645265,0.6506555590755998,0.2316407643885458,0.31844462677472135,-0.0032029935887480997,replenishment_10s,563083,208413,0.021788056542188294,0.00011630572426435393
validation,sell,10,1,M4_full_proxy,0.05128806043186518,0.46734245205447766,0.25491659073082273,0.2962494212069764,-0.01555267562549166,p3_depth_norm_10s,563083,259160,0.05094111647716726,0.0003469439546979203
test,sell,10,1,M4_full_proxy,0.021221169984149246,0.6511521596234279,0.22912863769274175,0.31778247997965575,-0.01555267562549166,p3_depth_norm_10s,563083,208413,0.021788056542188294,-0.0005668865580390481
validation,sell,10,5,M0_controls,0.043817002999095966,1.4310585837368885,0.26533683060311314,0.46553294633483605,-0.036786918219805176,recent_volatility_10s,562927,259088,0.043817002999095966,0.0
test,sell,10,5,M0_controls,0.019463952883263413,1.9851487829388244,0.22784356277548945,0.46001257481293767,-0.036786918219805176,recent_volatility_10s,562927,208353,0.019463952883263413,0.0
validation,sell,10,5,M1_market,0.044026019058203913,1.4310266956903763,0.26587774299052,0.4653554004816896,-0.07008364260160727,market_pressure_10s,562927,259088,0.043817002999095966,0.00020901605910794707
test,sell,10,5,M1_market,0.019824149563350768,1.9840784887775382,0.2289752916613045,0.4603485430975316,-0.07008364260160727,market_pressure_10s,562927,208353,0.019463952883263413,0.0003601966800873546
validation,sell,10,5,M2_market_cancel,0.0441863592704661,1.430865838382752,0.26685238900244324,0.46610804051133203,0.036717724604858275,cancellation_10s,562927,259088,0.043817002999095966,0.00036935627137013594
test,sell,10,5,M2_market_cancel,0.019947426619667086,1.9829339773998416,0.23056172574802664,0.46159162575052914,0.036717724604858275,cancellation_10s,562927,208353,0.019463952883263413,0.0004834737364036723
validation,sell,10,5,M3_market_cancel_replenish,0.04411726877072819,1.4309390408315834,0.26676538247498693,0.4659073365034274,-0.012946661191068843,replenishment_10s,562927,259088,0.043817002999095966,0.00030026577163222434
test,sell,10,5,M3_market_cancel_replenish,0.01995404418380453,1.98295202134132,0.23071982451476786,0.46167801759513905,-0.012946661191068843,replenishment_10s,562927,208353,0.019463952883263413,0.0004900913005411178
validation,sell,10,5,M4_full_proxy,0.044268110931585114,1.4308520681414738,0.26620925132603973,0.46603470635459765,-0.04451308479701947,p3_depth_norm_10s,562927,259088,0.043817002999095966,0.0004511079324891476
test,sell,10,5,M4_full_proxy,0.01911844139337726,1.9855778769216685,0.22623220222273202,0.45982059293602684,-0.04451308479701947,p3_depth_norm_10s,562927,208353,0.019463952883263413,-0.0003455114898861522
validation,sell,10,10,M0_controls,0.035766681055806604,2.2513169465758356,0.23587141399059278,0.5290349732430366,-0.04287059468919946,recent_volatility_10s,562732,258998,0.035766681055806604,0.0
test,sell,10,10,M0_controls,0.01664183606869718,3.1259049538103763,0.2104111337314096,0.5222827182899779,-0.04287059468919946,recent_volatility_10s,562732,208278,0.01664183606869718,0.0
validation,sell,10,10,M1_market,0.03584233607354592,2.2520658210479585,0.23568036392848185,0.5286913412458784,-0.15261759872445096,market_pressure_10s,562732,258998,0.035766681055806604,7.565501773931782e-05
test,sell,10,10,M1_market,0.017288417873671635,3.124444430804363,0.21205753340495087,0.5235742613238076,-0.15261759872445096,market_pressure_10s,562732,208278,0.01664183606869718,0.0006465818049744554
validation,sell,10,10,M2_market_cancel,0.03598944327184794,2.251532680999746,0.23656793683498872,0.5293554390381393,0.08066068215596905,cancellation_10s,562732,258998,0.035766681055806604,0.00022276221604133895
test,sell,10,10,M2_market_cancel,0.017383821804701105,3.121850728790342,0.2141782847098575,0.5253027204025389,0.08066068215596905,cancellation_10s,562732,208278,0.01664183606869718,0.000741985736003925
validation,sell,10,10,M3_market_cancel_replenish,0.03584624122847213,2.25182519018837,0.2364563502028141,0.5292936624993243,-0.03193487683451383,replenishment_10s,562732,258998,0.035766681055806604,7.956017266552706e-05
