side,formation_window,horizon,component,subgroup_type,subgroup,low_mean_markout_bps,high_mean_markout_bps,high_minus_low_markout_bps,rank_correlation,observation_count,low_count,high_count
sell,2,300,P3_full_raw,all,all,2.7982564749847403,1.416605293339498,-1.3816511816452424,-0.0030548778283692466,203928,56043,20030
sell,2,300,P3_depth_normalized,all,all,1.3535383583864171,2.1355606469569155,0.7820222885704984,0.021586810875360612,203928,67402,20779
sell,2,300,inverse_depth_denominator,all,all,4.787258443481165,0.08634398860959586,-4.700914454871569,-0.03634925047481587,203928,24340,24514
sell,5,1,market_flow,all,all,-0.012003146749693348,0.0013601400562673776,0.013363286805960726,0.01423076563683202,208413,24802,64070
sell,5,1,cancellation,all,all,-0.115816893796971,0.1390150558175823,0.2548319496145533,0.08764478139469914,208413,41940,27039
sell,5,1,negative_replenishment,all,all,0.1957101707219481,-0.12283867697226993,-0.31854884769421804,-0.11082636183127544,208413,41620,21909
sell,5,1,P2_market_cancel_raw,all,all,-0.1031504600337462,0.1363142344487173,0.2394646944824635,0.08611998153261163,208413,39545,27157
sell,5,1,P3_full_raw,all,all,0.14904124893782245,-0.10182790826135583,-0.2508691571991783,-0.0934930481060863,208413,62344,18074
sell,5,1,P3_depth_normalized,all,all,0.04875465173938773,-0.03283495578480902,-0.08158960752419675,-0.025635024316921055,208413,75366,19093
sell,5,1,inverse_depth_denominator,all,all,0.19490507045024066,-0.14407276085370885,-0.33897783130394954,-0.10664500796219097,208413,24321,25502
sell,5,5,market_flow,all,all,-0.011763174168527648,-0.006333722175946797,0.005429451992580851,0.007465560825784236,208353,24794,64050
sell,5,5,cancellation,all,all,-0.34206089750743224,0.4714494559789996,0.8135103534864319,0.13040743808631597,208353,41932,27033
sell,5,5,negative_replenishment,all,all,0.5622324661315695,-0.3817858412815082,-0.9440183074130777,-0.14415585426655364,208353,41608,21909
sell,5,5,P2_market_cancel_raw,all,all,-0.30684812575762577,0.46484223699147253,0.7716903627490983,0.12714516555588026,208353,39541,27151
sell,5,5,P3_full_raw,all,all,0.40867115604681026,-0.2703432497683192,-0.6790144058151295,-0.11250949234720062,208353,62325,18074
sell,5,5,P3_depth_normalized,all,all,0.10398130786718002,-0.026337209881528757,-0.13031851774870878,-0.020553359407290864,208353,75333,19092
sell,5,5,inverse_depth_denominator,all,all,0.6594155109579128,-0.40905473096353157,-1.0684702419214445,-0.14364443665934543,208353,24314,25495
sell,5,10,market_flow,all,all,-0.016754748869249908,-0.011464138020272428,0.00529061084897748,-8.011532213326509e-05,208278,24782,64029
sell,5,10,cancellation,all,all,-0.47702630581926314,0.7151120082823779,1.192138314101641,0.12957720542012874,208278,41920,27026
sell,5,10,negative_replenishment,all,all,0.8261015484722752,-0.606645695783724,-1.4327472442559992,-0.14249674713778032,208278,41591,21904
sell,5,10,P2_market_cancel_raw,all,all,-0.42678763480378973,0.7000944057269657,1.1268820405307554,0.1264731775551577,208278,39532,27144
sell,5,10,P3_full_raw,all,all,0.6229175370621907,-0.4013853226420393,-1.02430285970423,-0.1085405518238194,208278,62293,18072
sell,5,10,P3_depth_normalized,all,all,0.16775076967207078,-0.0035130470270556104,-0.17126381669912638,-0.01967439070523725,208278,75292,19089
sell,5,10,inverse_depth_denominator,all,all,0.9836010724930984,-0.6294454579223169,-1.6130465304154153,-0.14047801431898044,208278,24304,25490
sell,5,30,market_flow,all,all,-0.07775947579495883,0.11271280990799605,0.19047228570295488,-0.005366865851769848,207978,24743,63927
sell,5,30,cancellation,all,all,-0.7742380704512843,1.0868908800246786,1.861128950475963,0.08626390699176778,207978,41852,26999
sell,5,30,negative_replenishment,all,all,1.1824193275705348,-0.8550254157270143,-2.037444743297549,-0.08861457681653678,207978,41545,21884
sell,5,30,P2_market_cancel_raw,all,all,-0.6685774065967064,1.0439018918033802,1.7124792984000865,0.083453329477526,207978,39480,27118
sell,5,30,P3_full_raw,all,all,0.9337823545038072,-0.6143924905330973,-1.5481748450369044,-0.06200742481386856,207978,62187,18052
sell,5,30,P3_depth_normalized,all,all,0.22926473382855364,0.04689762702940211,-0.18236710679915152,0.003238546134889832,207978,75135,19067
sell,5,30,inverse_depth_denominator,all,all,1.4862119361359496,-1.0375354499723772,-2.523747386108327,-0.09475513096919153,207978,24266,25430
sell,5,60,market_flow,all,all,-0.13509669254277512,0.21942614909405578,0.3545228416368309,-0.0072127857709845325,207528,24695,63795
sell,5,60,cancellation,all,all,-0.8411324078945545,1.384298652345379,2.2254310602399334,0.06375065333379108,207528,41720,26957
sell,5,60,negative_replenishment,all,all,1.5297452996905045,-0.6274789262186796,-2.157224225909184,-0.05989694998318719,207528,41438,21845
sell,5,60,P2_market_cancel_raw,all,all,-0.6558516375622792,1.3124956587264924,1.9683472962887716,0.0605685984242672,207528,39375,27077
sell,5,60,P3_full_raw,all,all,1.2857437926373187,-0.536659771425873,-1.8224035640631917,-0.03906998145055484,207528,62005,18017
sell,5,60,P3_depth_normalized,all,all,0.32800186175836554,0.1836616605510787,-0.14434020120728686,0.011088088834755584,207528,74926,19023
sell,5,60,inverse_depth_denominator,all,all,1.9867912182386536,-1.2317318971586535,-3.218523115397307,-0.070959011282867,207528,24210,25392
sell,5,300,market_flow,all,all,0.3890648124652271,1.70977161260592,1.3207068001406927,-0.007460818248518656,203928,24181,62755
sell,5,300,cancellation,all,all,0.38209709449333257,3.2347117868119164,2.8526146923185838,0.019863042894396672,203928,41106,26534
sell,5,300,negative_replenishment,all,all,3.5002080850710007,1.1029829503054573,-2.3972251347655433,-0.008319684502563601,203928,40741,21624
sell,5,300,P2_market_cancel_raw,all,all,0.2583052081839697,3.175456869721527,2.9171516615375572,0.019376050346379788,203928,38799,26642
sell,5,300,P3_full_raw,all,all,2.5100878469930525,1.0605626345694805,-1.449525212423572,0.0030571379916180955,203928,60890,17815
sell,5,300,P3_depth_normalized,all,all,1.4011826857281349,2.1063724826284584,0.7051897969003236,0.02948639744694889,203928,73529,18759
sell,5,300,inverse_depth_denominator,all,all,4.7619973465907615,0.13782838063413622,-4.624168965956625,-0.03206995757416031,203928,23658,24996
sell,10,1,market_flow,all,all,-0.00924005286534416,-0.005813759641109257,0.0034262932242349027,0.008556970200530943,208413,22352,64852
sell,10,1,cancellation,all,all,-0.09703068678843926,0.11526557927799237,0.21229626606643165,0.07789530791302465,208413,46576,25562
sell,10,1,negative_replenishment,all,all,0.15967451978893374,-0.12277401070345137,-0.2824485304923851,-0.09499801013921022,208413,41107,22316
sell,10,1,P2_market_cancel_raw,all,all,-0.0898149545993172,0.11396368904789411,0.20377864364721132,0.07700324474878506,208413,44686,25597
sell,10,1,P3_full_raw,all,all,0.11200401806886716,-0.1061355839070859,-0.21813960197595306,-0.07906098813362204,208413,66157,16178
sell,10,1,P3_depth_normalized,all,all,0.03319521842289843,-0.04120283616848417,-0.0743980545913826,-0.01802276859104702,208413,80882,17272
sell,10,1,inverse_depth_denominator,all,all,0.1554530980930754,-0.10958343805644018,-0.26503653614951556,-0.08690801945807006,208413,23701,26337
sell,10,5,market_flow,all,all,-0.01780932910290513,-0.018235974306438623,-0.00042664520353349195,0.0049716361832576475,208353,22345,64834
sell,10,5,cancellation,all,all,-0.2774608794665219,0.4039993851320401,0.681460264598562,0.11716805736168082,208353,46567,25555
sell,10,5,negative_replenishment,all,all,0.47946394461166647,-0.3927644790167542,-0.8722284236284207,-0.13224666000426516,208353,41094,22316
sell,10,5,P2_market_cancel_raw,all,all,-0.25178625875121724,0.3998924928582277,0.6516787516094449,0.11520954425298965,208353,44679,25590
sell,10,5,P3_full_raw,all,all,0.3189926613188365,-0.28417499108342836,-0.6031676524022649,-0.10423451755678546,208353,66127,16178
sell,10,5,P3_depth_normalized,all,all,0.07044588861733604,-0.039740145965552906,-0.11018603458288895,-0.01751579530987223,208353,80847,17269
sell,10,5,inverse_depth_denominator,all,all,0.5503364865221889,-0.3340465713841356,-0.8843830579063245,-0.12369482065527365,208353,23694,26331
sell,10,10,market_flow,all,all,-0.0361034268151545,-0.0007902627516837628,0.03531316406347074,-0.0011225375906072396,208278,22338,64816
sell,10,10,cancellation,all,all,-0.3974931112565949,0.6110740919215706,1.0085672031781656,0.11479478733228052,208278,46557,25546
sell,10,10,negative_replenishment,all,all,0.6849503190660023,-0.5931977384148646,-1.278148057480867,-0.1260393271047352,208278,41076,22314
sell,10,10,P2_market_cancel_raw,all,all,-0.3638688923084628,0.6100912132647738,0.9739601055732365,0.11279389177793038,208278,44673,25582
sell,10,10,P3_full_raw,all,all,0.48494644825653876,-0.37224825930978633,-0.8571947075663251,-0.09595003525700993,208278,66095,16178
sell,10,10,P3_depth_normalized,all,all,0.08845761528178245,-0.009201438954505342,-0.09765905423628779,-0.011299174078146618,208278,80800,17269
sell,10,10,inverse_depth_denominator,all,all,0.8668177433671359,-0.5490159218886741,-1.4158336652558101,-0.1194076946948425,208278,23684,26325
sell,10,30,market_flow,all,all,-0.14857163923183306,0.11596351210507307,0.26453515133690614,-0.00618438455980607,207978,22309,64713
sell,10,30,cancellation,all,all,-0.5288819548625964,0.9401737098186522,1.4690556646812487,0.07695492047983983,207978,46477,25536
sell,10,30,negative_replenishment,all,all,0.9796223950227796,-0.8265653978799128,-1.8061877929026924,-0.07962995899507011,207978,41031,22294
sell,10,30,P2_market_cancel_raw,all,all,-0.5419303944573401,0.9376864026867938,1.4796167971441339,0.07470232847310561,207978,44607,25572
sell,10,30,P3_full_raw,all,all,0.8483178409016329,-0.5085990586831874,-1.3569168995848204,-0.05533161297606667,207978,65996,16162
sell,10,30,P3_depth_normalized,all,all,0.126294327475999,-0.003569944491107489,-0.12986427196710648,0.009344275570328847,207978,80645,17242
sell,10,30,inverse_depth_denominator,all,all,1.371984533611939,-0.9397092036012117,-2.3116937372131505,-0.08322643318331716,207978,23646,26261
sell,10,60,market_flow,all,all,-0.1429050797313393,0.25911505890747694,0.40202013863881625,-0.007045321493333004,207528,22272,64584
sell,10,60,market_flow,test_day,2021-04-17,0.4934835173824629,-0.0322731062610417,-0.5257566236435046,-0.018172253593180747,86029,12949,16297
sell,10,60,market_flow,test_day,2021-04-18,-3.1781838905231594,0.5072254194822523,3.6854093100054115,-0.028107748184822968,86029,3355,42259
sell,10,60,market_flow,test_day,2021-04-19,0.18262515923982833,-0.6924680200205412,-0.8750931792603696,-0.03178885242944219,35470,5968,6028
sell,10,60,market_flow,depth_tercile,low,-1.3396547057437045,-0.8847716715131563,0.4548830342305482,0.002655342170551415,58398,8103,14600
sell,10,60,market_flow,depth_tercile,middle,0.1501326982132073,-0.22086841091933634,-0.37100110913254364,-0.02518915392422237,97307,9104,31664
sell,10,60,market_flow,depth_tercile,high,1.244942163935204,2.0003237299084304,0.7553815659732264,-0.0006925402397747952,51823,5065,18320
sell,10,60,market_flow,volatility_tercile,low,-0.8580426657758876,0.1447677334890918,1.0028103992649795,-0.004785338127934196,37445,5918,9619
sell,10,60,market_flow,volatility_tercile,middle,0.20908582507152984,-0.43567155985128697,-0.6447573849228168,-0.0052500361332607865,54779,6957,13327
sell,10,60,market_flow,volatility_tercile,high,0.046877139008479146,0.5079101064937561,0.461032967485277,-0.010807068808199323,115304,9397,41638
sell,10,60,market_flow,spread_regime,middle,-0.1429050797313393,0.25911505890747694,0.40202013863881625,-0.007045321493333004,207528,22272,64584
sell,10,60,cancellation,all,all,-0.47802805163068857,1.2564198230242853,1.7344478746549739,0.05711758357176892,207528,46327,25508
sell,10,60,cancellation,test_day,2021-04-17,-0.5079388566236057,0.7159320122551149,1.2238708688787208,0.057928139838822654,86029,18685,13376
sell,10,60,cancellation,test_day,2021-04-18,-0.362037695596008,2.5530355800616458,2.9150732756576536,0.06906305017609922,86029,20440,7964
sell,10,60,cancellation,test_day,2021-04-19,-0.729619204929245,0.5134536684664367,1.2430728733956817,0.04638368783583124,35470,7202,4168
sell,10,60,cancellation,depth_tercile,low,-1.1856776074028879,-0.38176522953106523,0.8039123778718227,0.01712034389748615,58398,24912,994
sell,10,60,cancellation,depth_tercile,middle,0.019799976450845445,0.7925106322055286,0.7727106557546832,0.0377256984565799,97307,17761,7779
sell,10,60,cancellation,depth_tercile,high,1.9267453820422473,1.569363087895461,-0.35738229414678635,0.03783912883913221,51823,3654,16735
sell,10,60,cancellation,volatility_tercile,low,-0.9065449848650385,1.105588895621331,2.0121338804863695,0.06898945748647672,37445,12336,4593
sell,10,60,cancellation,volatility_tercile,middle,-0.7127909203958049,0.7817813101739574,1.4945722305697622,0.0734877733387073,54779,13504,6920
sell,10,60,cancellation,volatility_tercile,high,-0.06525787209327082,1.540611674291598,1.605869546384869,0.048417567330307464,115304,20487,13995
sell,10,60,cancellation,spread_regime,middle,-0.47802805163068857,1.2564198230242853,1.7344478746549739,0.05711758357176892,207528,46327,25508
sell,10,60,negative_replenishment,all,all,1.2243330423203018,-0.6273986621777582,-1.85173170449806,-0.05425934266932301,207528,40917,22251
sell,10,60,negative_replenishment,test_day,2021-04-17,0.5027034649051005,-0.3547704782138017,-0.8574739431189022,-0.04947970139986577,86029,15184,13908
sell,10,60,negative_replenishment,test_day,2021-04-18,2.0540708313832927,-1.2967665620089766,-3.3508373933922693,-0.07778307146472686,86029,19709,5571
sell,10,60,negative_replenishment,test_day,2021-04-19,0.3285696656320446,-0.6500047994833099,-0.9785744651153545,-0.05198380049648629,35470,6024,2772
sell,10,60,negative_replenishment,depth_tercile,low,-3.638949037607202,-0.6868490981968844,2.9520999394103176,-0.014542425088851755,58398,367,16005
sell,10,60,negative_replenishment,depth_tercile,middle,0.34513555206020763,-0.333343871125934,-0.6784794231861416,-0.025490172964657585,97307,15766,4910
sell,10,60,negative_replenishment,depth_tercile,high,1.8556375998886538,-0.9958902756346021,-2.851527875523256,-0.045213757231948794,51823,24784,1336
sell,10,60,negative_replenishment,volatility_tercile,low,1.2213181748013104,-0.20622924516468794,-1.4275474199659983,-0.05422373636790522,37445,2853,10355
sell,10,60,negative_replenishment,volatility_tercile,middle,0.6760628560672182,-0.8450397030896969,-1.521102559156915,-0.08541962099214755,54779,6613,7753
sell,10,60,negative_replenishment,volatility_tercile,high,1.3398877833054323,-1.2727856578282728,-2.612673441133705,-0.05552713849674099,115304,31451,4143
sell,10,60,negative_replenishment,spread_regime,middle,1.2243330423203018,-0.6273986621777582,-1.85173170449806,-0.05425934266932301,207528,40917,22251
sell,10,60,P2_market_cancel_raw,all,all,-0.4886964433817858,1.271104858756291,1.7598013021380767,0.05466932687490326,207528,44478,25542
sell,10,60,P2_market_cancel_raw,test_day,2021-04-17,-0.5211265084112313,0.7084198215411178,1.229546329952349,0.05735422449527691,86029,18840,13293
sell,10,60,P2_market_cancel_raw,test_day,2021-04-18,-0.3616199122846607,2.566022271344012,2.927642183628673,0.061115600896398614,86029,18258,8128
sell,10,60,P2_market_cancel_raw,test_day,2021-04-19,-0.7202927685330804,0.5321297241259352,1.2524224926590155,0.044366557521937085,35470,7380,4121
sell,10,60,P2_market_cancel_raw,depth_tercile,low,-1.004922952914917,-0.4415604669981486,0.5633624859167685,0.014565012946111924,58398,24631,970
sell,10,60,P2_market_cancel_raw,depth_tercile,middle,0.024317563151446654,0.875368080432966,0.8510505172815194,0.03351730567472919,97307,16828,7817
sell,10,60,P2_market_cancel_raw,depth_tercile,high,0.8634650188140829,1.5548864023036046,0.6914213834895218,0.034498290089424295,51823,3019,16755
sell,10,60,P2_market_cancel_raw,volatility_tercile,low,-0.830755666774842,1.090455931976009,1.9212115987508511,0.06652012493575037,37445,12099,4580
sell,10,60,P2_market_cancel_raw,volatility_tercile,middle,-0.6502053615127517,0.7602414620692084,1.41044682358196,0.06967115081587553,54779,13414,6903
sell,10,60,P2_market_cancel_raw,volatility_tercile,high,-0.15623901276531543,1.580789908331981,1.7370289210972965,0.045666764905636044,115304,18965,14059
sell,10,60,P2_market_cancel_raw,spread_regime,middle,-0.4886964433817858,1.271104858756291,1.7598013021380767,0.05466932687490326,207528,44478,25542
sell,10,60,P3_full_raw,all,all,1.2006678458023077,-0.386584535866453,-1.5872523816687607,-0.0357297290179019,207528,65795,16135
sell,10,60,P3_full_raw,test_day,2021-04-17,0.29935329639277986,0.08903342783328805,-0.2103198685594918,-0.028162534712670877,86029,19655,10657
sell,10,60,P3_full_raw,test_day,2021-04-18,1.9492627993908798,-1.8215946966289374,-3.770857496019817,-0.06109118773983892,86029,36197,3824
sell,10,60,P3_full_raw,test_day,2021-04-19,0.25713429793936116,-0.1333691697191735,-0.39050346765853466,-0.053166477777313294,35470,9943,1654
sell,10,60,P3_full_raw,depth_tercile,low,1.2022047590282587,-0.39724340021166193,-1.5994481592399206,-0.008865620286394031,58398,2515,10161
sell,10,60,P3_full_raw,depth_tercile,middle,0.6173006489588189,-0.20486174830014542,-0.8221623972589642,-0.004926957884791744,97307,35866,3639
sell,10,60,P3_full_raw,depth_tercile,high,1.9637517644287505,-0.6234087342999114,-2.587160498728662,-0.030824623802062363,51823,27414,2335
sell,10,60,P3_full_raw,volatility_tercile,low,-0.039832818070498655,0.13789693610004156,0.1777297541705402,-0.023044697678785128,37445,2106,8881
sell,10,60,P3_full_raw,volatility_tercile,middle,0.6933050600881803,-0.9831093822509336,-1.6764144423391139,-0.07291488325054399,54779,8399,5053
sell,10,60,P3_full_raw,volatility_tercile,high,1.324991130941195,-1.1333723158544844,-2.4583634467956794,-0.04410541912875958,115304,55290,2201
sell,10,60,P3_full_raw,spread_regime,middle,1.2006678458023077,-0.386584535866453,-1.5872523816687607,-0.0357297290179019,207528,65795,16135
sell,10,60,P3_depth_normalized,all,all,0.24030262760633148,0.11751223341371451,-0.12279039419261696,0.014070750678307558,207528,80413,17207
sell,10,60,P3_depth_normalized,test_day,2021-04-17,-0.149687484291105,0.6303705474213819,0.7800580317124869,0.0511972126317929,86029,21819,10656
sell,10,60,P3_depth_normalized,test_day,2021-04-18,0.5184954247676503,-0.7618274130104618,-1.2803228377781122,0.008556446808229505,86029,44699,4618
sell,10,60,P3_depth_normalized,test_day,2021-04-19,-0.04222674186640072,-0.6089376925453429,-0.5667109506789422,-0.025284458442316672,35470,13895,1933
sell,10,60,P3_depth_normalized,depth_tercile,low,-0.7813746319013941,-0.22519313661158613,0.556181495289808,0.0005015063104657342,58398,26060,3807
sell,10,60,P3_depth_normalized,depth_tercile,middle,0.40398290324732555,-0.00394993939922277,-0.40793284264654833,0.00987105163696272,97307,42698,5123
sell,10,60,P3_depth_normalized,depth_tercile,high,1.9250807463066473,0.35031760432189346,-1.5747631419847539,-0.017537958529697226,51823,11655,8277
sell,10,60,P3_depth_normalized,volatility_tercile,low,-2.0301201212802686,0.6770284860870803,2.707148607367349,0.03516478100747031,37445,3454,10324
sell,10,60,P3_depth_normalized,volatility_tercile,middle,-0.14040155075223934,-0.29862393649817737,-0.15822238574593803,-0.004048923873783831,54779,11322,4887
sell,10,60,P3_depth_normalized,volatility_tercile,high,0.42544778783653814,-1.7576322206145487,-2.183080008451087,0.01109615336685406,115304,65637,1996
sell,10,60,P3_depth_normalized,spread_regime,middle,0.24030262760633148,0.11751223341371451,-0.12279039419261696,0.014070750678307558,207528,80413,17207
sell,10,60,inverse_depth_denominator,all,all,1.9147188049795902,-1.1903307026195267,-3.1050495075991167,-0.06257719460746378,207528,23593,26227
sell,10,60,inverse_depth_denominator,test_day,2021-04-17,0.8024351173810594,-0.5062886870224519,-1.3087238044035114,-0.09696294834175512,86029,11902,13380
sell,10,60,inverse_depth_denominator,test_day,2021-04-18,3.9932721591779137,-2.8526773626853186,-6.845949521863233,-0.08124471809028587,86029,8563,7842
sell,10,60,inverse_depth_denominator,test_day,2021-04-19,0.45683775568210444,-0.4143785868259047,-0.8712163425080092,-0.02164182750215838,35470,3128,5005
sell,10,60,inverse_depth_denominator,depth_tercile,low,,-1.1903307026195267,,-0.029176806045399767,58398,0,26227
sell,10,60,inverse_depth_denominator,depth_tercile,middle,,,,-0.034589531860682234,97307,0,0
sell,10,60,inverse_depth_denominator,depth_tercile,high,1.9147188049795902,,,-0.02329119114134199,51823,23593,0
sell,10,60,inverse_depth_denominator,volatility_tercile,low,1.4351842586819803,-1.0009680542295967,-2.436152312911577,-0.06732180606806971,37445,5470,6536
sell,10,60,inverse_depth_denominator,volatility_tercile,middle,0.7324821128786392,-0.8471426429608753,-1.5796247558395144,-0.07698038010251233,54779,6635,8839
sell,10,60,inverse_depth_denominator,volatility_tercile,high,2.825860380566092,-1.5839091701093353,-4.409769550675428,-0.0586546706304588,115304,11488,10852
sell,10,60,inverse_depth_denominator,spread_regime,middle,1.9147188049795902,-1.1903307026195267,-3.1050495075991167,-0.06257719460746378,207528,23593,26227
sell,10,300,market_flow,all,all,0.454755920620476,1.954076689737104,1.4993207691166281,-0.005899705006617749,203928,21813,63498
sell,10,300,cancellation,all,all,1.3054520496543167,3.3900521667311363,2.0846001170768194,0.01608009918055666,203928,45621,25081
sell,10,300,negative_replenishment,all,all,3.3333222284933144,1.3277087141961363,-2.005613514297178,-0.0040242847959353475,203928,40204,22026
sell,10,300,P2_market_cancel_raw,all,all,1.1884916291707832,3.4975306451077732,2.30903901593699,0.015552102260365335,203928,43840,25109
sell,10,300,P3_full_raw,all,all,2.486053501987096,1.596692785631627,-0.8893607163554689,0.007378913522735166,203928,64637,15998
sell,10,300,P3_depth_normalized,all,all,1.3211171743373824,2.417970416428732,1.0968532420913495,0.034277337373362936,203928,78873,16975
sell,10,300,inverse_depth_denominator,all,all,4.427856220123411,0.2418945478378605,-4.185961672285551,-0.02884187494464881,203928,23033,25822
sell,30,1,market_flow,all,all,-0.006867644535467074,0.003018826555988983,0.009886471091456057,0.00556863382678691,208413,20996,65798
sell,30,1,cancellation,all,all,-0.03830249838482723,0.07333922596294938,0.11164172434777661,0.052599912652510655,208413,55859,22635
sell,30,1,negative_replenishment,all,all,0.08083007402286162,-0.07109865315771195,-0.15192872718057357,-0.06200984493938874,208413,40990,21606
sell,30,1,P2_market_cancel_raw,all,all,-0.03948781780057064,0.0720655447253598,0.11155336252593043,0.05200365986115636,208413,53637,22760
sell,30,1,P3_full_raw,all,all,0.05579283848794684,-0.06093627787308134,-0.11672911636102817,-0.04750483369328459,208413,72092,13351
sell,30,1,P3_depth_normalized,all,all,0.009213690165578435,-0.006436146755548242,-0.015649836921126675,-0.002882165517757414,208413,91264,13816
sell,30,1,inverse_depth_denominator,all,all,0.09280422539685518,-0.06549750220354213,-0.1583017276003973,-0.056147297766682196,208413,22054,28095
sell,30,5,market_flow,all,all,-0.04696446609913057,0.01715967957137962,0.0641241456705102,-0.0004917426699885939,208353,20985,65784
sell,30,5,cancellation,all,all,-0.12194958310367093,0.279994331791418,0.40194391489508896,0.08136481637450585,208353,55849,22631
sell,30,5,negative_replenishment,all,all,0.27285425458688406,-0.22054316060187623,-0.4933974151887603,-0.08738177839616637,208353,40981,21606
sell,30,5,P2_market_cancel_raw,all,all,-0.12284235265099532,0.27823929949249404,0.40108165214348934,0.08048876949825257,208353,53627,22756
sell,30,5,P3_full_raw,all,all,0.19322177788240089,-0.18110113424480176,-0.37432291212720264,-0.06141799589928741,208353,72068,13351
sell,30,5,P3_depth_normalized,all,all,0.008296713405803645,0.006699071518813202,-0.0015976418869904432,0.0037038352070961644,208353,91224,13812
sell,30,5,inverse_depth_denominator,all,all,0.3548848717371524,-0.2209178686244831,-0.5758027403616355,-0.0815597032863402,208353,22044,28083
sell,30,10,market_flow,all,all,-0.10817228663301874,0.04498407246497694,0.1531563590979957,-0.005257388074357647,208278,20970,65764
sell,30,10,cancellation,all,all,-0.16035592718897748,0.44189725398286767,0.6022531811718451,0.07686431597925486,208278,55839,22629
sell,30,10,negative_replenishment,all,all,0.46122974638054404,-0.30639326646543463,-0.7676230128459787,-0.08226814672031771,208278,40965,21606
sell,30,10,P2_market_cancel_raw,all,all,-0.17195871984863909,0.4437365184186437,0.6156952382672828,0.07553206736240284,208278,53617,22754
sell,30,10,P3_full_raw,all,all,0.3248619736167563,-0.24165415823053418,-0.5665161318472904,-0.05666128742334248,208278,72038,13351
sell,30,10,P3_depth_normalized,all,all,0.0029706473957095284,0.014862747424917788,0.01189210002920826,0.005519057745482221,208278,91176,13804
sell,30,10,inverse_depth_denominator,all,all,0.582046756711766,-0.33873328886281107,-0.920780045574577,-0.07800438226350404,208278,22033,28071
sell,30,30,market_flow,all,all,-0.1397411911821711,0.2006771887943477,0.3404183799765188,-0.007778521993525113,207978,20936,65657
sell,30,30,cancellation,all,all,-0.11440404568202472,0.8351718158442211,0.9495758615262457,0.054571845110235245,207978,55720,22627
sell,30,30,negative_replenishment,all,all,0.94024186477913,-0.3080477702369538,-1.2482896350160837,-0.05466506472846153,207978,40901,21578
sell,30,30,P2_market_cancel_raw,all,all,-0.13356415462064927,0.822659940228784,0.9562240948494333,0.05257439745990375,207978,53499,22751
sell,30,30,P3_full_raw,all,all,0.6358561356830831,-0.1474204018119489,-0.783276537495032,-0.03246881793756631,207978,71933,13334
sell,30,30,P3_depth_normalized,all,all,-0.011602126672669064,0.042573003503854484,0.05417513017652355,0.019701969031556466,207978,91007,13775
sell,30,30,inverse_depth_denominator,all,all,1.2091294087125684,-0.7271283248244532,-1.9362577335370217,-0.05866860079041308,207978,21983,28015
sell,30,60,market_flow,all,all,0.04788796816523057,0.4355908542350874,0.38770288606985687,-0.008701140581233072,207528,20877,65524
sell,30,60,cancellation,all,all,0.11551701878244634,1.094146745767846,0.9786297269853996,0.03861212126506663,207528,55575,22612
sell,30,60,negative_replenishment,all,all,1.346080702658641,0.023505330172457168,-1.3225753724861837,-0.03129337198071244,207528,40825,21544
sell,30,60,P2_market_cancel_raw,all,all,-0.028337799402785333,1.0672954176347165,1.0956332170375018,0.03635854269217363,207528,53352,22724
sell,30,60,P3_full_raw,all,all,0.8946434454449447,-0.004915364694129298,-0.899558810139074,-0.015367756082960577,207528,71745,13303
sell,30,60,P3_depth_normalized,all,all,0.07673265823748227,0.25600382971922436,0.1792711714817421,0.021096515811856946,207528,90753,13761
sell,30,60,inverse_depth_denominator,all,all,1.7353722391546464,-0.7910797373496081,-2.5264519765042546,-0.04278587050657037,207528,21937,27968
sell,30,300,market_flow,all,all,0.6990127143866569,1.9370437165498913,1.2380310021632344,-0.006179829357102801,203928,20462,64408
sell,30,300,cancellation,all,all,1.8706273025919773,4.4174935678484015,2.5468662652564245,0.008255575544101805,203928,54720,22206
sell,30,300,negative_replenishment,all,all,3.1338783785189293,2.136063322123496,-0.9978150563954333,0.006617226784230874,203928,40083,21361
sell,30,300,P2_market_cancel_raw,all,all,1.983065422751106,4.533527742690922,2.5504623199398164,0.007661185130287089,203928,52614,22324
sell,30,300,P3_full_raw,all,all,2.1676159746649235,2.204096443083005,0.03648046841808128,0.02171104445101679,203928,70493,13263
sell,30,300,P3_depth_normalized,all,all,1.1415758522337742,3.288896970228571,2.147321117994797,0.04490548184026412,203928,89131,13588
sell,30,300,inverse_depth_denominator,all,all,4.548684848857447,0.9098927518898668,-3.63879209696758,-0.025720556559462454,203928,21446,27594
sell,60,1,market_flow,all,all,0.006656085648016035,0.004910177651896323,-0.0017459079961197116,0.002975976094629474,208413,20904,68470
sell,60,1,cancellation,all,all,-0.022590019844721997,0.05847042861184473,0.08106044845656674,0.03911719583649823,208413,61685,20244
sell,60,1,negative_replenishment,all,all,0.06912818447989756,-0.03815003132274254,-0.1072782158026401,-0.04532152530968514,208413,41094,20962
sell,60,1,P2_market_cancel_raw,all,all,-0.012803837027098863,0.057707382591677264,0.07051121961877613,0.03873170438574511,208413,59631,20379
sell,60,1,P3_full_raw,all,all,0.037368340070363014,-0.034300507709738075,-0.07166884778010109,-0.03275330498719017,208413,75896,11565
sell,60,1,P3_depth_normalized,all,all,0.0024418713709958412,-0.00919036819882883,-0.011632239569824671,0.0021073147315042013,208413,99112,11953
